Unnamed: 0,title,text,label
372,Democrats in disarray on eve of convention to nominate Clinton,"PHILADELPHIA (Reuters) - The head of the Democratic Party resigned on Sunday amid a furor over embarrassing leaked emails, hoping to head off a growing rebellion by Bernie Sanders supporters on the eve of the convention to nominate Hillary Clinton for the White House. Lingering bitterness from the heated primary campaign between Clinton and Sanders erupted after more than 19,000 Democratic National Committee emails, leaked on Friday, confirmed Sanders’ frequent charge that the party played favorites in the race. In a statement, DNC Chairwoman Debbie Wasserman Schultz said the best way for the party to accomplish its goal of putting Clinton in the White House was for her to step aside after the convention. Sanders had demanded earlier in the day that Wasserman Schultz resign. The furor was a blow to a party keen on projecting stability in contrast to the volatility of Republican candidate Donald Trump, who was formally nominated at a raucous convention in Cleveland last week. It also overshadowed preparations in Philadelphia for Clinton’s coronation as the nominee to face Trump in the Nov. 8 presidential election. She will be the first woman nominated for president by a major U.S. political party.  The four-day Democratic convention will open on Monday. In some good news for Clinton, The New York Times reported that businessman and former New York City Mayor Michael Bloomberg will endorse her in a prime-time speech on Monday, saying she will be the best choice for moderate voters in 2016. The cache of emails leaked on Friday by the WikiLeaks website disclosed that DNC officials explored ways to undermine Sanders’ insurgent presidential campaign, including raising questions about whether Sanders, who is Jewish, was really an atheist. Sanders said Wasserman Schultz, a U.S. representative from Florida, had made the right decision for the future of the Democratic Party. “The party leadership must also always remain impartial in the presidential nominating process, something which did not occur in the 2016 race,” he said. The Clinton camp questioned whether Russians may have had a hand in the hack attack on the party’s emails and were interested in helping Trump, who has exchanged words of praise with Russian President Vladimir Putin. “What’s disturbing to us is that experts are telling us that Russian state actors broke into the DNC, stole these emails and other experts are now saying that Russians are releasing these emails for the purpose of helping Donald Trump,” Clinton campaign chairman Robby Mook said on CNN’s “State of the Union.” Trump campaign manager Paul Manafort said the Clinton camp was trying to distract from its party discord ahead of the convention. “What’s in those emails show that it was a clearly rigged system, that Bernie Sanders ... never had a chance,” Manafort said on ABC.  Clinton, 68, a former secretary of state, and Sanders, 74, an independent U.S. senator from Vermont who ran for president as a Democrat, waged a bruising months-long battle for the nomination. Branding himself a democratic socialist, Sanders galvanized young and liberal voters with his calls to rein in Wall Street and eradicate income inequality.    But Sanders repeatedly voiced frustration with a DNC and party establishment he felt was stacked against him, and the resentment from Sanders and his supporters threatened to disrupt the convention. “I’m not shocked but I’m disappointed,” Sanders said of the emails earlier on Sunday on ABC’s “This Week.” The emails showed DNC officials pondering various ways to undercut Sanders. Brad Marshall, the DNC’s chief financial officer, apologized on Facebook on Saturday for an email in which he discussed how some voters in upcoming nominating contests in Kentucky and West Virginia would reject an atheist. “He had skated on saying he has a Jewish heritage,” Marshall wrote in a May 5 email to three top DNC officials. No names were mentioned, but Sanders was the only Jewish candidate. “I think I read he is an atheist. This could make several points difference with my peeps. My Southern Baptist peeps would draw a big difference between a Jew and an atheist.” Clinton told CBS’s “60 Minutes” in an interview that aired on Sunday that she had not read any of the emails but it was “wrong and unacceptable” to bring religion into the political process. The emails angered many Sanders supporters who were already dismayed by Clinton’s choice on Friday of low-key U.S. Senator Tim Kaine of Virginia as her vice presidential running mate. Kaine, 58, who could appeal to independents and moderates, has never been aligned with party liberals. Sanders, who has endorsed Clinton and will speak on her behalf to the convention on Monday, said he would have preferred she pick U.S. Senator Elizabeth Warren of Massachusetts, a favorite of the party’s liberal wing, as her No. 2. “I have known Tim Kaine for a number of years. ... Tim is a very, very smart guy. He is a very nice guy,” Sanders said on NBC’s “Meet the Press.”  “He is more conservative than I am. Would I have preferred to see somebody like an Elizabeth Warren selected by Secretary Clinton? Yes, I would have,” he said.  Carrying pitchforks meant to portray Clinton as the devil, hundreds of Sanders supporters took to the streets of Philadelphia earlier on Sunday to say they felt betrayed by the DNC. “It just validated everything we thought, everything we believed to be true, that this was completely rigged right from the beginning, and that you know it was really about what they were doing everything to set it up so she would win,” Sanders supporter Gwen Sperling said. DNC Vice Chairwoman Donna Brazile will serve as interim chair through the election, the DNC said on Twitter. ",1
373,"Strikes kill 19 in rebel village in Syria's Idlib: Observatory, rescue service","BEIRUT (Reuters) - Air strikes killed 19 people in a village in Syria s rebel stronghold of Idlib overnight, a rescue service there and the Syrian Observatory for Human Rights said on Wednesday. The strikes pounded Maar Shureen in the northwestern Idlib province and injured 25 other people, the Britain-based Observatory said. The dead included seven children, it said. The war monitoring group added that Syrian government or Russian aircraft had struck the village. Russia s Defence Ministry denied involvement, saying in a statement carried by RIA news agency that its jets had not flown in that area.  There was no immediate comment from the Syrian military, which says it only targets militants.  Idlib s civil defense, a rescue service known as the White Helmets which operates in rebel territory, said on social media that fierce bombing killed 19 people overnight.  There were two consecutive strikes...The second strike came shortly before rescue teams arrived,  Mustafa Youssef, who heads the Idlib civil defense, said.  The Damascus government lost Idlib after insurgents took over the provincial capital in 2015. It has since become the only province fully under opposition control, and the most populated insurgent-held part of Syria.  Hayat Tahrir al Sham, the Islamist alliance spearheaded by the former al-Qaeda affiliate in Syria, is the dominant rebel force in Idlib. This has raised fears among some civilians and other rebel factions that the province could come under attack and turn into a major battlefield. Thousands of civilians and fighters have poured into Idlib in the past year, bussed out of towns and cities which Syrian troops seized with the help of Russia and Iran-backed militias. Government forces and their allies stepped up air strikes against opposition towns in the Hama countryside and the southern part of Idlib, rebels said last week.   The province, bordering Turkey, is part of Russian-brokered de-escalation agreements that seek to shore up ceasefires in parts of western Syria. Turkey, which had long backed some Syrian rebel factions, set up observation posts in Idlib in October under a deal with Russia and Iran to reduce fighting there.  Turkish President Tayyip Erdogan has said the military operation in Idlib was largely completed. The deployment was also seen partly aimed at containing Kurdish influence nearby in northern Syria. ",1
374,Iraqi PM Abadi insists outcome of Kurdish independence referendum be canceled,"BAGHDAD (Reuters) - Iraq s prime minister insisted on Thursday that the Kurdish independence referendum be declared void, an apparent rejection of the Kurdistan region s offer to  freeze  its independence push as part of efforts to resolve the crisis through talks.  We won t accept anything but its cancellation and the respect of the Constitution,  Haider al-Abadi said in a statement . The Kurdistan Regional Government (KRG) proposed on Wednesday an immediate ceasefire, a suspension of the referendum result and  starting an open dialogue with the federal government based on the Iraqi Constitution . Baghdad has always considered the Kurdish secession referendum illegal. It responded last week by seizing back the city of Kirkuk, the oil-producing areas around it and other territory that the Kurds had captured from militant group Islamic State. Abadi has ordered his army to recapture all disputed territory and has demanded central control of Iraq s border crossings with Turkey, at Fish-Khabur, located inside the Kurdish autonomous region. Fish-Khabur is strategically vital because oil from both Kurdish and government-held parts of northern Iraq crosses via a pipeline there into Turkey, the main route out of the area for the exports that are crucial to any Kurdish independence bid. The fighting between the central government and the Kurds is particularly tricky for the United States which is a close ally of both sides, arming and training both the Kurds and the central government s army to fight Islamic State. ",1
375,"Merkel, Macron pledge to lead EU forward post-Brexit","TALLINN (Reuters) - French President Emmanuel Macron won backing from Angela Merkel for plans to reform the European Union after Brexit, founded on what the German chancellor called  intense  cooperation between Paris and Berlin. But many leaders remained wary of ambitious new projects, doubting the appetite of voters for giving up national control and fearing the continued strength of anti-EU sentiment that is taking Britain out of the bloc and saw the far-right win dozens of seats in the German parliament in Sunday s election.  Last night s discussions showed there s a common realization of a need for a leap forward in Europe,  Macron told reporters on Friday after an EU summit dinner that stretched beyond midnight in the Estonian capital Tallinn.  Today we re all convinced Europe must move ahead faster and stronger, for more sovereignty, more unity and more democracy.  Macron voiced satisfaction with summit chair Donald Tusk s commitment to report back to EU leaders when they meet again in three weeks with proposals for concrete steps to be taken. Tusk himself referred to a profusion of reform initiatives, such as those from Macron in a barnstorming pro-European speech at the Sorbonne on Tuesday and by European Commission President Jean-Claude Juncker earlier this month. But Tusk, a former Polish premier, also added a note of caution, urging a  step-by-step  approach to  real problems . He insisted the EU needed to maintain unity in the face of conflicting views about so many new initiatives:  Even though some may think it is a kind of a Eurovision contest, and perhaps it is, I am personally convinced that together, we will make good use of it, if we sing unisono. Merkel, re-elected for a fourth term on Sunday but weakened by the rise of an insurgent eurosceptic opposition, met Macron for half an hour before the dinner and, according to a French aide, welcomed his speech as  visionary  and a return of co-founder France as a driving force in the European Union project. But she also noted differences. Some of her potential new coalition partners, along with northern governments like the Dutch and Finns, are very dubious about his suggestions for pooling budgets with less fiscally austere states in the south.  As far as the proposals were concerned, there was a high level of agreement between German and France. We must still discuss the details, but I am of the firm conviction that Europe can t just stay still but must continue to develop,  she said. Merkel is happy to play what she sees as a traditional role in a partnership that has driven the Union for 60 years, German officials say, with France back on form as a creative force and Berlin building consensus and helping put ideas into practice. Macron faced a reality check of scepticism from leaders wary of his talk of ambitious  horizons  for the continent. The no-nonsense president of euro zone member Lithuania, Dalia Grybauskaite, tweeted during the dinner:  European horizons drawn. Important to avoid mirages in the desert on the way.  Dutch Prime Minister Mark Rutte told reporters countries needed first to reform their own economies:  You re starting with the end point ... There is a discussion about a European finance minister   but no one has told me what he would do.   British Prime Minister Theresa May also attended the dinner, despite Britain s increasing isolation as it prepares to quit.  She took the opportunity of Friday s  digital summit  in Tallinn to visit British troops on a NATO mission in northern Estonia and pledged post-Brexit security cooperation with European neighbors confronting Russian threats. May arrived knowing that a keynote major Brexit speech she made last Friday succeeded in unblocking talks in Brussels this week on Britain s divorce package   though the leaders in Tallinn were at pains to avoid appearing to negotiate with her. The chief EU negotiator, Michel Barnier, praised on Thursday a  new dynamic  to Brexit negotiations created by concessions made by May, although progress was still not sufficient to allow discussions on future trade relations. That message was rammed home by Juncker, Barnier s boss, who told reporters in Tallinn that it would take  miracles  to have sufficient progress by next month and he did not expect that   effectively ruling out EU leaders giving a green light to trade talks when they meet in Brussels on Oct. 19-20.   Friday s talks on a  digital agenda  for Europe ranged from cross-border data flows and privacy to cybersecurity and taxing online businesses. ",1
376,Ryan has concerns over 9/11 Saudi bill but predicts veto override,"WASHINGTON (Reuters) - The U.S. House of Representatives would override any presidential veto of a bill allowing survivors and families of victims of the Sept. 11 attacks to sue Saudi Arabia, Speaker Paul Ryan predicted on Wednesday while also citing concerns with the legislation. “I worry about legal matters. I worry about trial lawyers trying to get rich off of this. And I do worry about the precedence. At the same time, these victims do need to have their day in court,” Ryan, a Republican, told reporters. Congress has overwhelmingly passed the Justice Against Sponsors of Terrorism Act in reaction to long-running suspicions, denied by Saudi Arabia, that hijackers of the four U.S. jetliners that attacked the United States in 2001  were backed by the Saudi government.  Obama in coming days is expected to veto the bill on grounds that other countries could use the law as an excuse to sue U.S. diplomats, service members or companies. But Congress could have the last word if the Senate and House of Representatives each override that veto by a two-thirds vote. “I do think the votes are there for the override,” Ryan said. When asked by a reporter if U.S. support for Saudi Arabia was “unconditional,” Ryan responded that the country “is a very important and valuable ally” and is helping Washington in the “war on terror.” He noted, however, “Our support for any country is not unconditional.” ",1
377,Scotland's Sturgeon sees no reason not to get special Brexit deal like N.Ireland,"EDINBURGH (Reuters) - An agreement to keep Northern Ireland in  regulatory alignment  with the European Union after Brexit could be replicated in other parts of the UK, Nicola Sturgeon, the head of Scotland s devolved pro-independence government, said on Monday. Earlier, Irish government sources said the British government had agreed to maintain such alignment for Northern Ireland, which is part of the UK but shares a land border with the Republic of Ireland, an EU member state.     If one part of the United Kingdom can retain regulatory alignment with the European Union and effectively stay in the single market (which is the right solution for Northern Ireland) there is surely no good practical reason why others can t , Sturgeon said on Twitter. In the 2016 referendum in which the UK as a whole voted to leave the EU, a large majority of Scots voted to remain in the bloc. The British government has so far ruled out any special Brexit deal for Scotland that would reflect that.  The devolved Scottish government has been campaigning for the UK to stay within the European single market and customs union, and had originally argued that Scotland could stay in the single market even if the rest of the UK left the trading area. ",1
378,WATCH: TSA’S PAT-DOWN At Dallas Airport Leaves Mother Enraged: “We have been through hell this morning” [Video]," TSA allows for a pat-down of a teenage passenger, and in this case, all approved procedures were followed to resolve an alarm of the passenger s laptop,  spokeswoman Lisa Farbstein said in an email.Huh? Was the laptop given a full groping too? Why would they need to do this if the teen set off no alarms but a computer did?For at least two minutes, the TSA officer at Dallas/Fort Worth International Airport gives the boy a going-over that just seems a little too thorough.Read more: WaPoTSA SEXUALLY MOLESTS TEEN AT LAGUARDIA: This is so scary for anyone out there but especially for parents who fly their kids to different places alone. This TSA agent took advantage of this young girl who was probably scared to death. Horrible!A college student was sexually molested at LaGuardia Airport by a uniformed TSA agent who demanded she go into a bathroom with him after she got off a flight so she could be searched, sources told The Post.The 22-year-old victim, who is Korean, had gotten off the plane from Salt Lake City around 8 p.m. Tuesday when the agent approached her on the third floor of Terminal B. He  lured  her into the bathroom by demanding she be searched and then molested her, the sources said. The woman filed a complaint with cops, and witnesses at a money exchange booth were able to help identify the sex fiend. The alleged assailant   a 5-foot-9, heavyset man wearing a TSA uniform   has been arrested and charged with sexual abuse, the sources said. The student picked the suspect out of a photo lineup. His identity was not immediately released. A spokesman for the Transportation Security Administration was not immediately able to provide any information about the arrest.",0
379,"Kenya opposition leader urges vote boycott, civil disobedience","NAIROBI (Reuters) - Opposition leader Raila Odinga urged Kenyans to boycott Thursday s repeat presidential election, saying he would lead a campaign of civil disobedience. Odinga spoke shortly after the Supreme Court said it was unable to consider a last-minute appeal to delay the vote after five out of seven judges failed to turn up. The repeat election was ordered by the Supreme Court on Sept. 1 after judges nullified the results of the Aug. 8 presidential contest on procedural grounds. The election commission had said Odinga lost to President Uhuru Kenyatta by 1.4 million votes. Odinga is refusing to participate in Thursday s contest because he says the election commission has failed to implement reforms to prevent it being, once again, marred by irregularities.  We advise Kenyans who value democracy and justice to hold vigil and prayers away from polling stations, or just stay at home,  he told a cheering crowd in Nairobi s Uhuru Park, backing away from previous promise to call large-scale protests.   Convince your friends, neighbors and everyone else not to participate,  he said in English. If they support the president, he cautioned:  do not insult or assault them. Instead, seek to open their eyes.  But several speakers who preceded him gave speeches in KiSwahili calling on opposition supporters not to allow people to vote.  With the Supreme Court unable to hear petitions to delay the vote, election officials said it would go ahead, regardless of Odinga s decision. The head of the national election board, Wafula Chebukati, said the vote would proceed even if some polling stations were unable to open.  In cases where there will be problems (delivering materials) ... the polling officer will have the right to inform us and polling can be suspended to another day.  Seeking to explain the Supreme Court s absences, Chief Justice David Maraga said one judge was unwell, another was abroad and another was unable to attend after her bodyguard was shot and wounded on Tuesday night. It was unclear why the others did not show up. Turmoil ahead of the election prompted the U.S. State Department to issue a statement saying it was  deeply concerned  by efforts by both parties to undermine the independence of the electoral commission. It condemned the attack on the deputy chief justice s bodyguard and urged Kenyans to reject violence. Minutes after Maraga s remarks on live television, hundreds of supporters took to the streets of Kisumu, Odinga s main stronghold. Riot police used teargas to disperse them. Two protesters received gunshot wounds, a Reuters witness said.  If the government subverts the sovereign will of the people ... then people are entitled to rebel against this government,  Kisumu governor Anyang Nyong o, a hardline Odinga supporter, told reporters. Such comments seem certain to fuel fears of a major confrontation with security forces, already blamed for killing nearly 50 people in Kisumu and Nairobi slums after the canceled August vote. Months of political uncertainty have blunted growth in Kenya, East Africa s biggest economy and a key Western ally valued for its relative freedom and stability in a tumultuous region.  Kenyatta is keen for the poll to proceed to cement his rule.   Many wonder when or if ever all this politicking will end,  he said in a televised speech on Wednesday evening.  I call to each and every one of us to turn out once again and vote.   For some citizens, the instability has rekindled memories of large-scale ethnic violence that killed 1,200 people following a disputed election in 2007. Meanwhile, in anticipation of possible violence ahead of the elections on Thursday, shoppers crammed into Nairobi s upmarket Carrefour supermarket to stock up on food, said Jason Straziuso, who had to wait nearly two hours to pay for his groceries.    There was about 40 carts per register, everyone was jockeying for position trying to find the shortest line,  he said.  Every single cart was as full as it could be.  Single mother Marian Elema said she had paid double the usual bus fare for to take her five children to her home town Isiolo, in central Kenya, because she feared violence would break out in the port city of Mombasa where they live.   I decided to travel home to escape possible clashes between opposition supporters and police,  she told Reuters.  I am not here to vote but for the safety of my children.  In Kisumu s tallying center, election officer John Ngutai sat huddled with a handful of other officials, waiting for missing election material and hundreds of absent colleagues. He said attacks by opposition supporters last week meant the election board had only managed to train 250 out of 1,300 staff needed to hold the election in his constituency.  Our trainings were disrupted and officials attacked, so some people withdrew,  he said.  Even if the election goes ahead, the opposition might still challenge the result in the Supreme Court. Judges said they were prepared to annul the re-run, and send the country of 45 million back to square one, if the election does not meet the required standards. In a ruling early on Wednesday, High Court Judge George Odunga said some local election officials had been appointed in an irregular manner, but to withdraw them at the last minute would only make an already dire situation worse.  For the elections to proceed in the absence of the said officers would in my view be a constitutional crisis of unimaginable magnitude. Simply put, it would be a recipe for chaos.  However, he admitted that not dismissing them could form the grounds for legal challenges afterwards.  Opposition lawyers seeking to challenge Thursday s vote might also cite the failure of the election board to hold elections in all parts of the country, if enough polling stations are unable to open.  The constitution does not stipulate a minimum turnout, but says the election should be held at the same time in all parts of the country. ",1
380,"After quitting talks, Syrian government envoy blames Saudis","BEIRUT (Reuters) - The Syrian government envoy to U.N.-backed peace talks in Geneva said on Friday that Saudi Arabia had  mined the way  to the meeting and did not want a political solution to the conflict. The Syrian government delegation earlier quit the talks in Geneva, blaming the opposition s rejection of any role for President Bashar al-Assad in any interim government.     Saudi policy is the foundation that got this matter to where it is. They do not want any success for the political, peaceful solution,  Bashar al-Ja afari, who also serves as Syria s U.N. envoy, said in an interview with al-Mayadeen television. ",1
381,"Trump, Japan's Abe to spend time at Trump resort in Fla. after meeting: White House","WASHINGTON (Reuters) - President Donald Trump has invited Japanese Prime Minister Shinzo Abe to visit his private Mar-a-Lago resort in Florida over the weekend after the two leaders meet on Friday in Washington, the White House said on Tuesday. “This is a testament to the importance the United States places on the bilateral relationship and the strength of our alliance and the deep economic ties between the United States and Japan,” White House spokesman Sean Spicer said at a White House press briefing.  ",1
382,NOT NEWS: 7 DEAD…35 Wounded In Obama’s Hometown In 2 Days…WATCH: BLACK CHICAGO RESIDENTS Blame Barack Obama [VIDEO],"Chicago residents are living a nightmare. The murder and crime statistics are what you would expect to see in a war torn Middle Eastern nation.These Chicago residents have had enough and they re speaking out against Barack Obama and the Democrat party that has sold them a bill of goods:Click HERE to see more Chicago residents speak out: The liberal agenda is not the black agenda, it is not the family agenda and it s not the American agenda. Seven people were killed and at least 35 others   including a 5-year-old girl   were wounded in shootings across Chicago between Friday night and Monday morning.The weekend s latest homicide happened Sunday morning in the Englewood neighborhood on the South Side.About 8:35 a.m., an officer on patrol found 32-year-old Dwayne T. Triplett slumped over at the wheel of a vehicle near his home in the 1100 block of West 72nd Street, according to Chicago Police and the Cook County medical examiner s office.He suffered gunshot wounds to the head and chest, and was pronounced dead at the scene at 8:53 a.m., authorities said.Earlier Sunday, two men, ages 34 and 42, were slain on a Brainerd neighborhood porch on the South Side. Officers responding at 1:13 a.m. to a call of shots fired in the 9000 block of South Marshfield found them dead, one shot in the head and the other in the neck, police said.Authorities have not released their names. Family members identified the older man as Antwon Brooks, a father of two.Late Saturday in Back of the Yards, a 17-year-old boy was killed and a 19-year-old man was wounded in more South Side gunfire.They were standing in the street about 10:20 p.m. in the 5200 block of South Sangamon when a silver Audi pulled up and someone inside fired shots, police said. The 17-year-old, identified as Christopher Fields, was shot in the back and taken to Stroger Hospital, where he died at 11:17 p.m., authorities said. He lived in the 6200 block of South Csangamon. Via: CBSlocal",0
383, Internet SLAMS Trump Over Mother’s Day Women’s Health HYPOCRISY (Tweets),"This morning our commander-in-chief wished Happy Mother s day to  all of the great mothers out there,  but women and men from all over America ripped him a new one as they responded to what most considered a hollow message from the president, who has proved to us through his words and actions that he isn t siding with women s health and well-being.With the Trumpcare plan being the GOP s main focus in the House and Senate, Trump is proving to be more of an enemy than a supporter of women. If this plan goes into effect, it would decimate health care access for women. The president and his Republican friends were on the receiving end of backlash today for what some see as ignorance, callous indifference, hypocrisy, and ignorance in the face of a health crisis for women. Want to support women & mothers? Give them access to they need to lead the lives they want. #TrumpCare doesn t care.  Said a tweet from Planned Parenthood Action Fund.I wonder how many GOPs who voted #trumpcare will wish their moms Happy Mothers Day while their vote said, hey your healthcare means nothing.  FrugalistaBlog (@frugieblog) May 13, 2017If your Rep has a #MothersDay message & voted for Trumpcare, remind them they made a c-section a pre-existing condition. Don't let them off.  David Lebo (@leboism) May 14, 2017Show you care about mothers: Double down on your commitment to oppose #Trumpcare! #MothersDay https://t.co/CEd6TWWrao  CenterforReproRights (@ReproRights) May 13, 2017Countless messages took over the internet today, some targeting Trump while others took shots at other GOP lawmakers, including Speaker Paul Ryan.For #MothersDay, Ryan got moms Trumpcare which could gut pregnancy care for millions & charge hire premiums to mothers who had c-sections https://t.co/jIcPxUJkK5  Molly Cain (@mollicus) May 14, 2017Critics have pointed out that the health care bill Republicans are pushing should be named  wealthcare,  as opposed to  healthcare.  Political columnist Richard Eskow explained: It s a wealth grab for the already wealthy. Its benefits will go, first and formost, to billionaires who make more money from investments than form work. the 400 highest-earing households in the county will get an average tac break of $7 million per year under the Republican Plan. The legislative group working towards the plan is comprised of thirteen men and not one single woman. The negative impacts of this plan on mothers and all females will be severe. Even coverage for prescription drugs, which women also utilize more than men, could lose its designation as an essential health benefit under the House bill.On the bright side, mother-daughter relationships with potentially divergent political views can come together around this topic.Best Mothers Day ever: after explaining to my conservative mom how #trumpcare would harm me, she asked how she could write her Senators  ??  tannerglass (@tannerglass) May 14, 2017Featured image via Chip Somodevilla/Getty Images",0
384,BARACK OBAMA SHOWS HE’S SERIOUS About Fighting Terrorism…Releases Osama Bin Laden’s Bodyguard From Gitmo,"Obama doing what Obama does best putting radical Muslims who are a serious threat to our national security back on the battlefield against America The Obama administration has released from the Guantanamo Bay prison an al Qaeda terrorist who served as terror mastermind Osama Bin Laden s personal bodyguard, according to an announcement by the Defense Department.Abdel Malik Ahmed Abdel Wahab Al Rahabi, a top terror operative who had planned to participate in the 9/11 attacks and who received training to be a suicide bomber, was freed from Gitmo and transferred to Montenegro.Al Rahabi is just the latest accused terrorist to be released from prison by the Obama administration as it pursues an end-of-administration effort to clear out Gitmo and shut it down.The release was condemned by some in Congress who have opposed the administration s efforts to shutter Gitmo. The administration is playing Russian roulette with America s safety by releasing 9/11-plotter Abdel Malik Ahmed Abdel Wahab Al Rahabi from Gitmo,  Sen. Mark Kirk (R., Ill.) said in a statement.  Rehab s transfer abroad is all the more alarming after terrorist Ibrahim al-Qosi resurfaced in December 2015 in the Arabian Peninsula as the top recruiter for al Qaeda after being transferred from Gitmo to Sudan.  Via: WFB",0
385,"No better U.S. ambassador for Prague than Trump's ex-wife, says Czech president","PRAGUE (Reuters) - Czech President Milos Zeman has thrown his support behind a bid by Ivana Trump, the ex-wife of U.S. President-elect Donald Trump, to become the next ambassador to the country of her birth. “They could not send a better U.S. ambassador to Prague,” Zeman told her in a telephone call on Wednesday, the president’s office said in a statement. Ivana Trump told the New York Post last week she would suggest to her ex-husband that she become ambassador to the Czech Republic. The 67-year-old socialite, born in Zlin in what was then Czechoslovakia, told the paper the country was “where I’m from and my language and everybody knows me”. Her suggestion, reported by Czech media over the weekend, has been welcomed by other politicians but most enthusiastically by the president’s office, whose spokesman said on Twitter it was a great choice. It was another sign of a sharp pro-American U-turn by the Czech presidential administration. Zeman was one of the few European politicians who vocally backed Trump in his campaign for the U.S. presidency. After the real estate billionaire won the election in a surprise victory a week ago, Zeman held a rare press briefing in which said he was “very happy” with Trump’s victory and that the two shared opinions on immigration and terrorism. Like Trump, the outspoken Czech president has often railed against “elites” critical of his leadership and has warm views towards Russian leader Vladimir Putin. Unlike Trump, Zeman is very keen on deepening ties with China. Despite his country’s NATO membership, Zeman has often repeated the Russian line on the conflict in Ukraine and was not invited to the White House under President Barack Obama.  He has had an open feud with current U.S. ambassador to Prague, Andrew Schapiro. In 2015, he “closed the door” of Prague Castle to the envoy for a time, after he made comments perceived as critical of the Czech president’s decision to attend a World War Two commemoration in Moscow. The president’s spokesman, Jiri Ovcacek, tweeted last week that “a beautiful gift for my January birthday will be the exit” of the current ambassador. ",1
386,Xi says China will let the market play decisive role in resource allocation,"BEIJING (Reuters) - China will let the market play a decisive role in resource allocation in the economy, China s President Xi Jinping said on Wednesday at the opening of a key Communist Party congress. Beijing has called for a greater role for market forces in the economy in order to improve efficiency and develop a more sustainable growth model. ",1
387,U.S. adjusts military support to partners in Syria: White House,"WASHINGTON (Reuters) - U.S. President Donald Trump said that he had informed Turkey s President Recep Tayyip Erdogan in a call that Washington is adjusting military support to partners on the ground in Syria, the White House said Friday. Turkey s presidency had previously reported that the United States would not supply weapons to the Kurdish YPG fighters in Syria. [nA4N1L2020] ",1
388,cranberry juice does not prevent urinary tract infection new study finds,"a ppp poll of florida found 
candidates who have been vocal in their support for gun violence prevention perform well in florida democratic presidential nominee hillary clinton leads republican donald trump by four points  and democratic us senate candidate patrick murphy is tied with republican incumbent sen marco rubio  by an almost two toone margin  florida voters would be more likely to vote for a candidate for us senate who supports strengthening gun laws suggesting ample room for growth for gun safety candidates before the election next month 
the poll was conducted by ppp the americans for responsible solutions pac and it illustrates the dilemma that the florida senate race has created for democrats democratic leadership is divided on spending more money on expensive florida media but there are polls that suggest that sen marco rubios democratic challenger rep patrick murphy has a chance of winning the seat 
if rep murphy can beat sen rubio the defeat would likely put an end to rubios national political career or at least force the florida republican to put the brakes on his plan to run for president in  and instead focus on a run for governor 
democrats have a real chance to send marco rubio to the unemployment line rubio has been a disinterested senator who just like ted cruz seems only interest in his senate seat as a platform from which to launch his presidential ambitions rubio has provided poor service to his constituents  and doesnt deserve to return to the us senate 
sen rubio has refused to commit to serving his full senate term which should tell voters all they need to know about his commitment to them 
democrats have a chance to solidify their potential senate majority by sending marco rubio home with cash to spend and less than two weeks left in the campaign theyd be foolish not to take it 
marco rubio inches closer to unemployment as poll shows florida senate race tie added by jason easley on fri oct th ",0
389, Town’s Only Black Firefighter’s Home Burns Down After Racist Sends Threatening Letter (VIDEO),"On Monday night, Kenneth Walker received a letter in his mailbox. The letter, which appears to be written by someone who would be likely to support Donald Trump, warned Walker that he was not wanted in the small New York town of North Tonawanda   especially not in his current position.Walker is the town s sole African-American firefighter   the guy on whom residents can count to save them if something terrible happens. But to the person who wrote the letter, he s just a  n*gger. via CNNThe letter oh-so-politely informs him that  n*ggers  like himself are not welcome to be firefighters, and that  no one  wants him in the city. Walker is warned that he has  until the end of the week to resign  his position. The racist threat is punctuated by an ominous  or you will regret it .. n*gger. Apparently, the author was unwilling to actually wait until the end of the week. A fire broke out at Walker s home while he and his family were away. Almost everything inside was destroyed, including the family s two beloved pet cats. I have children that live here,  Walker told CNN affiliate WKBW.  You can have a problem with me, you can have a problem with anything I may say or do. But there s no reason to involve my home. I told everybody it s appalling to think about what s taking place,  North Tonawanda Fire Chief Joseph Sikora told CNN.  Our city has never had an issue like this. Not in 26 years. Quite frankly it sickens me. If nothing else, this hateful act has proved the letter writer wrong about exactly how wanted Walker actually is by the townsfolk. The community banded together to provide food, money and clothes to the Walker family, but they still have nowhere to live: Unfortunately we couldn t take anything because there s nowhere to put it. As for a resignation, it does not appear that will be happening. A sign outside the Gratwick Hose Fire Company reads,  We support Ken Walker. He s there on Sundays. He s there on holidays taking time away from his family and sleep to answer calls,  Bob Brennan of the fire company told WKBW.  I wish I had 20 more members like Ken Walker. Walker says he refuses to be intimidated, and that he is  not at this point going to resign.  He may consider a transfer to another company, however, if he determines his family is not safe.The FBI is investigating the attack.Watch a report on the fire below:Featured image via screengrab",0
390,Hadi calls on Yemenis to rise up against Houthis after Saleh's death - live speech,"DUBAI (Reuters) - Yemeni President Abd-Rabbu Mansour Hadi called on Yemenis on Monday to rise up against the Iran-aligned Houthis after the death of former president Ali Abdullah Saleh. Speaking in a speech carried live on the Saudi-owned al-Arabiya television, Hadi also called for a new chapter in the fight against the Houthis, who were allied with Saleh before he turned on them and offered to back the Saudi-led coalition. ",1
